Date,Loyalty Number (0=Not on scheme),Basket
29,4302379128,"['Blu Ray', 'Lemonade', 'Sports and Energy', 'Fresh Fruit Juice', 'Bananas', 'Fresh Milk', 'Fresh Pizza', 'Soup', 'Tinned Fruit', 'Cous cous', 'Jam']"
29,0,"['Blu Ray', 'TV', 'Naan', 'Still Water', 'Coffee', 'Fresh Milk', 'Fresh Pasta', 'Fresh Pizza', 'Olives']"
29,4300833136,"['Blu Ray', 'Utensils', 'Glasses', 'Naan', 'Cake', 'Fresh Beef', 'Fresh Fish', 'Fresh Pasta', 'Fresh Pizza', 'Soup', 'Cous cous', 'Vinegar', 'Olives', 'Flour', 'Jam']"
29,0,"['TV', 'Utensils', 'Glasses', 'Bagel', 'Pitta', 'Croissant', 'Crumpet', 'Lemonade', 'Fresh Fruit Juice', 'Eggs', 'Fresh Pizza', 'Soup', 'Tinned Fruit', 'Vinegar']"
29,4331305152,"['Crumpet', 'Fresh Fruit Juice', 'Bananas', 'Gravy', 'Vinegar']"
29,0,"['Computer', 'Tea', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Oil', 'Vinegar', 'Flour']"
29,4300936112,"['Still Water', 'Eggs', 'Fresh Fish']"
29,4300574232,"['Bagel', 'Crumpet', 'Eggs', 'Fresh Fish', 'Gravy', 'Cous cous']"
29,0,"['Christmas Cards', 'Bagel', 'Croissant', 'Crumpet', 'Cake', 'Sports and Energy', 'Gravy', 'Cous cous']"
29,4330668760,"['TV', 'Computer', 'Utensils', 'Glasses', 'Bagel', 'Pitta', 'Crumpet', 'Lemonade', 'Fresh Fruit Juice', 'Tea', 'Coffee', 'Oil', 'Cous cous', 'Vinegar']"
29,0,"['TV', 'Computer', 'Pitta', 'Naan', 'Sweet Treats', 'Lemonade', 'Still Water', 'Coffee', 'Bananas', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Oil', 'Cous cous', 'Pickles']"
29,4339352496,"['Glasses', 'Eggs', 'Fresh Flowers', 'Gravy', 'Flour']"
29,0,"['Glasses', 'Naan', 'Croissant', 'Crumpet', 'Sweet Treats', 'Fresh Flowers', 'Flour']"
29,0,"['Naan', 'Fresh Fruit Juice', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Fresh Pasta', 'Fresh Pizza']"
29,0,"['Utensils', 'Pitta', 'Crumpet', 'Cake', 'Coffee', 'Dried Fruit and Nuts', 'Gravy', 'Vinegar']"
29,4303185320,"['Utensils', 'Glasses', 'Pitta', 'Sports and Energy', 'Fresh Milk', 'Olives', 'Jam']"
29,4331393896,"['Soup', 'Gravy', 'Pickles', 'Jam']"
29,4339106160,"['Blu Ray', 'Computer', 'Glasses', 'Naan', 'Sweet Treats', 'Sports and Energy', 'Tea', 'Fresh Beef', 'Fresh Fish', 'Fresh Pasta', 'Cous cous', 'Flour']"
29,4300098952,"['Christmas Cards', 'Computer', 'Glasses', 'Cake', 'Fresh Fruit Juice', 'Cous cous', 'Pickles', 'Icing Sugar']"
29,4300921600,"['Christmas Cards', 'Blu Ray', 'Computer', 'Pitta', 'Fresh Pizza', 'Vinegar', 'Pickles', 'Flour']"
29,4300071784,"['TV', 'Utensils', 'Pitta', 'Croissant', 'Tea', 'Bananas', 'Fresh Fish', 'Fresh Pizza', 'Vinegar', 'Olives']"
29,4303014008,"['Christmas Cards', 'TV', 'Computer', 'Utensils', 'Sweet Treats', 'Soup', 'Tinned Fruit', 'Gravy', 'Icing Sugar', 'Jam']"
29,4331043728,"['Naan', 'Crumpet', 'Cake', 'Lemonade', 'Fresh Beef', 'Dried Fruit and Nuts', 'Gravy', 'Flour']"
29,4301059712,"['Utensils', 'Pitta', 'Naan', 'Cake', 'Fresh Milk', 'Fresh Fish', 'Fresh Pasta']"
29,4331147632,"['Utensils', 'Bagel', 'Pitta', 'Croissant', 'Fresh Flowers', 'Gravy', 'Flour']"
29,4301043976,"['Christmas Cards', 'Blu Ray', 'Bagel', 'Naan', 'Fresh Beef', 'Tinned Fruit', 'Oil', 'Vinegar']"
29,0,"['Christmas Cards', 'Computer', 'Utensils', 'Bagel', 'Lemonade', 'Eggs']"
29,4301115616,"['Blu Ray', 'Computer', 'Utensils', 'Croissant', 'Fresh Pasta', 'Fresh Pizza', 'Soup', 'Vinegar', 'Olives']"
29,4301090760,"['Utensils', 'Glasses', 'Bagel', 'Crumpet', 'Soup', 'Flour', 'Icing Sugar']"
29,0,"['Eggs', 'Fresh Pizza', 'Tinned Fruit', 'Icing Sugar']"
29,0,"['Blu Ray', 'Utensils', 'Still Water', 'Fresh Beef', 'Fresh Pizza', 'Tinned Fruit', 'Gravy', 'Cous cous', 'Vinegar', 'Icing Sugar']"
29,4300561656,[]
29,4300012576,"['Fresh Pizza', 'Icing Sugar']"
29,4302441144,"['Blu Ray', 'Croissant', 'Crumpet', 'Cake', 'Dried Fruit and Nuts', 'Gravy']"
29,0,"['Croissant', 'Bananas', 'Eggs', 'Fresh Flowers', 'Soup', 'Tinned Fruit', 'Gravy', 'Pickles']"
29,0,"['Computer', 'Crumpet', 'Dried Fruit and Nuts', 'Gravy']"
29,4303264368,"['Croissant', 'Sports and Energy', 'Coffee', 'Fresh Milk', 'Eggs', 'Fresh Fish', 'Flour']"
29,4302488568,"['Fresh Beef', 'Fresh Pasta', 'Fresh Pizza', 'Olives']"
29,4331128664,"['Crumpet', 'Sweet Treats', 'Bananas', 'Soup', 'Oil', 'Flour', 'Jam']"
29,4303136096,"['Pitta', 'Croissant', 'Bananas', 'Vinegar']"
29,4300060648,"['Blu Ray', 'Cake', 'Fresh Beef', 'Fresh Fish', 'Dried Fruit and Nuts', 'Oil', 'Pickles', 'Icing Sugar']"
29,4302400616,"['Computer', 'Cake', 'Sports and Energy', 'Tea', 'Coffee', 'Fresh Beef', 'Fresh Pasta', 'Fresh Pizza', 'Fresh Flowers', 'Oil', 'Olives', 'Pickles']"
29,4303183952,"['Crumpet', 'Sweet Treats', 'Cake', 'Lemonade', 'Still Water', 'Eggs', 'Flour']"
29,4339044504,"['Computer', 'Fresh Fruit Juice', 'Fresh Fish', 'Soup', 'Oil', 'Pickles', 'Flour', 'Jam']"
29,0,"['Blu Ray', 'Bagel', 'Cake', 'Lemonade', 'Sports and Energy', 'Fresh Fruit Juice', 'Bananas', 'Fresh Milk', 'Eggs', 'Fresh Fish', 'Fresh Pizza', 'Fresh Flowers']"
29,0,"['Pitta', 'Crumpet', 'Sweet Treats', 'Coffee', 'Fresh Beef', 'Fresh Pizza']"
29,4330752264,"['Blu Ray', 'Still Water', 'Tea', 'Soup', 'Gravy', 'Vinegar', 'Olives', 'Jam']"
29,0,"['Fresh Fruit Juice', 'Eggs', 'Fresh Fish', 'Fresh Pasta', 'Tinned Fruit']"
29,4302368640,"['Utensils', 'Cake', 'Sports and Energy', 'Tinned Fruit', 'Cous cous', 'Olives', 'Icing Sugar']"
29,4301011280,"['Blu Ray', 'Utensils', 'Pitta', 'Lemonade', 'Fresh Fruit Juice', 'Fresh Beef', 'Fresh Pasta', 'Fresh Pizza', 'Fresh Flowers', 'Tinned Fruit', 'Icing Sugar']"
29,4331262248,"['Pitta', 'Cake', 'Fresh Fruit Juice', 'Tea', 'Fresh Flowers', 'Flour']"
29,4300518032,"['Bagel', 'Sports and Energy', 'Coffee', 'Bananas', 'Eggs']"
29,4339464240,"['Bananas', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Tinned Fruit', 'Olives', 'Flour']"
29,4330945280,"['Christmas Cards', 'TV', 'Bagel', 'Croissant', 'Fresh Fruit Juice', 'Tea', 'Fresh Beef', 'Olives']"
29,0,"['Crumpet', 'Fresh Fruit Juice', 'Bananas', 'Eggs', 'Fresh Beef', 'Icing Sugar']"
29,4300743240,"['Utensils', 'Glasses', 'Pitta', 'Croissant', 'Cake', 'Lemonade', 'Tea', 'Coffee', 'Bananas', 'Fresh Milk', 'Eggs', 'Fresh Pizza', 'Soup', 'Icing Sugar']"
29,4303034848,"['Glasses', 'Bagel', 'Pitta', 'Naan', 'Croissant', 'Sweet Treats', 'Cake', 'Lemonade', 'Fresh Fruit Juice', 'Fresh Beef', 'Soup', 'Tinned Fruit', 'Jam']"
29,0,"['Glasses', 'Soup', 'Cous cous', 'Pickles', 'Jam']"
29,4302671672,"['Christmas Cards', 'Blu Ray', 'Utensils', 'Bagel', 'Pitta', 'Naan', 'Croissant', 'Sweet Treats', 'Tea', 'Eggs', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Oil']"
29,4303121800,"['Glasses', 'Naan', 'Fresh Fruit Juice', 'Dried Fruit and Nuts', 'Soup', 'Gravy', 'Oil', 'Cous cous', 'Icing Sugar']"
29,4300763504,"['Still Water', 'Fresh Milk', 'Cous cous', 'Olives', 'Flour', 'Jam']"
29,4302759120,"['Christmas Cards', 'TV', 'Computer', 'Soup', 'Tinned Fruit', 'Oil', 'Cous cous', 'Vinegar', 'Pickles', 'Icing Sugar']"
29,4300994248,"['Christmas Cards', 'Blu Ray', 'Sports and Energy', 'Still Water', 'Fresh Fruit Juice', 'Tinned Fruit', 'Gravy', 'Cous cous', 'Flour', 'Icing Sugar', 'Jam']"
29,4303169800,"['TV', 'Glasses', 'Sports and Energy', 'Fresh Fruit Juice', 'Fresh Beef', 'Fresh Pasta', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Cous cous', 'Flour', 'Icing Sugar', 'Jam']"
29,0,"['Blu Ray', 'Lemonade', 'Sports and Energy', 'Coffee', 'Fresh Beef', 'Fresh Pasta', 'Fresh Pizza', 'Icing Sugar']"
29,0,"['Glasses', 'Crumpet', 'Still Water']"
29,0,"['Pitta', 'Croissant', 'Crumpet', 'Sweet Treats', 'Fresh Milk', 'Fresh Fish']"
29,4339512672,"['TV', 'Computer', 'Crumpet', 'Still Water', 'Oil', 'Cous cous', 'Vinegar', 'Olives', 'Jam']"
29,4300609152,"['Utensils', 'Naan', 'Croissant', 'Crumpet', 'Lemonade', 'Coffee', 'Fresh Milk', 'Fresh Fish', 'Dried Fruit and Nuts', 'Soup', 'Oil', 'Olives', 'Jam']"
29,0,"['Glasses', 'Croissant', 'Fresh Fruit Juice', 'Bananas', 'Fresh Fish', 'Tinned Fruit', 'Flour']"
29,0,"['Bagel', 'Fresh Fruit Juice', 'Eggs', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Icing Sugar']"
29,4302849160,"['Christmas Cards', 'Blu Ray', 'Computer', 'Tea', 'Fresh Milk']"
29,0,"['Bagel', 'Pitta', 'Croissant', 'Crumpet', 'Sweet Treats', 'Lemonade', 'Fresh Beef', 'Soup', 'Icing Sugar']"
29,0,"['Pitta', 'Sweet Treats', 'Cake', 'Lemonade', 'Still Water', 'Coffee', 'Fresh Milk', 'Fresh Pizza', 'Tinned Fruit']"
29,4339156464,"['Fresh Pasta', 'Dried Fruit and Nuts', 'Soup', 'Gravy', 'Oil', 'Cous cous', 'Flour', 'Icing Sugar']"
29,4303062224,"['Christmas Cards', 'TV', 'Naan', 'Croissant', 'Fresh Milk', 'Eggs', 'Fresh Pasta', 'Vinegar', 'Olives', 'Icing Sugar']"
29,0,"['Christmas Cards', 'Naan', 'Croissant', 'Crumpet', 'Sweet Treats', 'Fresh Fruit Juice', 'Tea', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Cous cous']"
29,0,"['TV', 'Computer', 'Bananas', 'Eggs', 'Fresh Fish', 'Fresh Pizza', 'Oil', 'Flour']"
29,0,"['Croissant', 'Cake', 'Lemonade', 'Coffee', 'Eggs', 'Fresh Fish', 'Fresh Pasta', 'Fresh Flowers']"
29,0,"['TV', 'Pitta', 'Cake', 'Bananas', 'Fresh Pasta', 'Tinned Fruit', 'Oil', 'Olives', 'Pickles', 'Flour']"
29,4339440456,"['Blu Ray', 'TV', 'Glasses', 'Fresh Fruit Juice', 'Coffee', 'Fresh Fish', 'Fresh Pasta', 'Soup', 'Tinned Fruit', 'Pickles', 'Flour', 'Jam']"
29,4301158016,"['TV', 'Glasses', 'Pitta', 'Croissant', 'Cake', 'Fresh Fruit Juice', 'Tea', 'Eggs', 'Fresh Pasta', 'Fresh Flowers']"
29,0,"['TV', 'Computer', 'Utensils', 'Glasses', 'Bagel', 'Croissant', 'Cake', 'Tea', 'Soup', 'Jam']"
29,0,"['Pitta', 'Sweet Treats', 'Still Water', 'Bananas', 'Fresh Flowers', 'Jam']"
29,4300014512,"['Blu Ray', 'Glasses', 'Tea', 'Coffee', 'Bananas', 'Fresh Flowers']"
29,0,"['TV', 'Computer', 'Glasses', 'Naan', 'Cake', 'Fresh Fruit Juice', 'Fresh Fish', 'Dried Fruit and Nuts', 'Soup', 'Oil', 'Flour', 'Jam']"
29,0,"['Utensils', 'Croissant', 'Cake', 'Sports and Energy', 'Fresh Fruit Juice', 'Tea', 'Fresh Milk', 'Gravy', 'Vinegar', 'Flour']"
29,4339282936,"['TV', 'Naan', 'Tinned Fruit', 'Oil', 'Vinegar']"
29,4301018680,"['Blu Ray', 'Still Water', 'Fresh Fruit Juice', 'Coffee', 'Fresh Milk', 'Fresh Pasta', 'Olives']"
29,0,"['Crumpet', 'Sweet Treats', 'Cake', 'Lemonade', 'Tea', 'Coffee', 'Bananas', 'Eggs', 'Fresh Pasta', 'Cous cous', 'Olives']"
29,4302631064,"['TV', 'Glasses', 'Naan', 'Sports and Energy', 'Fresh Fruit Juice', 'Tea', 'Coffee', 'Fresh Beef', 'Fresh Flowers']"
29,0,"['Lemonade', 'Sports and Energy', 'Still Water', 'Fresh Fruit Juice', 'Fresh Milk', 'Gravy', 'Jam']"
29,4302506680,"['Naan', 'Crumpet', 'Sweet Treats', 'Coffee', 'Fresh Beef', 'Fresh Fish', 'Cous cous', 'Pickles']"
29,0,"['Crumpet', 'Sports and Energy', 'Tea', 'Coffee', 'Fresh Beef', 'Fresh Pizza', 'Cous cous']"
29,4300478008,"['Cake', 'Fresh Beef', 'Soup', 'Vinegar']"
29,4331123416,"['Christmas Cards', 'Blu Ray', 'Pitta', 'Coffee', 'Fresh Pasta', 'Cous cous', 'Flour']"
29,0,"['Utensils', 'Crumpet', 'Cake', 'Fresh Fruit Juice', 'Eggs']"
29,4302990440,"['Christmas Cards', 'Glasses', 'Naan', 'Crumpet', 'Eggs', 'Fresh Flowers', 'Soup', 'Tinned Fruit', 'Gravy', 'Cous cous', 'Flour']"
29,0,"['TV', 'Coffee', 'Fresh Milk', 'Dried Fruit and Nuts', 'Soup', 'Tinned Fruit', 'Cous cous', 'Icing Sugar']"
29,4331275400,"['Christmas Cards', 'Computer', 'Fresh Fruit Juice', 'Tea']"
29,4302916928,"['Blu Ray', 'TV', 'Glasses', 'Fresh Fruit Juice']"
29,4330920992,"['Bagel', 'Croissant', 'Cake', 'Sports and Energy', 'Fresh Milk', 'Eggs', 'Fresh Fish', 'Fresh Flowers']"
29,4302337160,"['Pitta', 'Naan', 'Croissant', 'Sports and Energy', 'Still Water', 'Bananas', 'Dried Fruit and Nuts', 'Soup', 'Cous cous', 'Olives', 'Jam']"
29,4300069560,"['Blu Ray', 'Utensils', 'Croissant', 'Cake', 'Coffee', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Cous cous', 'Olives']"
29,4302640264,"['TV', 'Utensils', 'Bagel', 'Pitta', 'Lemonade', 'Still Water', 'Fresh Fruit Juice', 'Coffee', 'Oil']"
29,4300540672,"['Computer', 'Bagel', 'Sweet Treats', 'Cake']"
29,0,"['Sports and Energy', 'Still Water', 'Fresh Fruit Juice', 'Tea', 'Fresh Flowers', 'Oil', 'Jam']"
29,4302546632,"['Bagel', 'Croissant', 'Crumpet', 'Cake', 'Still Water', 'Fresh Fruit Juice', 'Fresh Pizza', 'Tinned Fruit', 'Cous cous', 'Olives', 'Icing Sugar']"
29,0,"['TV', 'Croissant', 'Lemonade', 'Tea', 'Coffee', 'Eggs', 'Fresh Beef', 'Dried Fruit and Nuts', 'Soup', 'Tinned Fruit']"
29,4300075808,"['Fresh Fish', 'Fresh Pasta']"
29,0,"['Croissant', 'Sports and Energy', 'Fresh Fish', 'Fresh Pizza', 'Fresh Flowers', 'Tinned Fruit', 'Gravy', 'Vinegar']"
29,4300459328,"['Christmas Cards', 'Utensils', 'Naan', 'Crumpet', 'Fresh Beef', 'Fresh Pasta', 'Fresh Flowers', 'Gravy', 'Oil', 'Flour', 'Jam']"
29,4302907152,"['Computer', 'Tinned Fruit', 'Oil']"
29,4330787400,"['Bagel', 'Croissant', 'Sweet Treats', 'Lemonade', 'Still Water', 'Fresh Fruit Juice', 'Coffee', 'Eggs', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Pickles']"
29,4331324048,"['Croissant', 'Sweet Treats', 'Cake', 'Oil']"
29,0,"['Computer', 'Cake', 'Still Water', 'Fresh Fruit Juice', 'Tea', 'Cous cous']"
29,4303276440,"['Blu Ray', 'Bagel', 'Pitta', 'Naan', 'Crumpet', 'Sweet Treats', 'Coffee', 'Fresh Milk', 'Tinned Fruit']"
29,0,"['Christmas Cards', 'TV', 'Utensils', 'Glasses', 'Cake', 'Sports and Energy', 'Fresh Fruit Juice', 'Bananas', 'Eggs', 'Fresh Fish', 'Fresh Pizza', 'Gravy', 'Oil', 'Cous cous']"
29,0,"['Still Water', 'Coffee', 'Eggs', 'Fresh Fish', 'Soup', 'Vinegar']"
29,0,"['Sweet Treats', 'Lemonade', 'Still Water', 'Tea', 'Fresh Milk', 'Fresh Pasta', 'Tinned Fruit']"
29,4330770088,"['Still Water', 'Fresh Fruit Juice', 'Bananas', 'Fresh Fish', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Soup', 'Pickles', 'Flour', 'Icing Sugar']"
29,4300084432,"['Blu Ray', 'TV', 'Computer', 'Fresh Fish', 'Fresh Pizza', 'Soup', 'Flour']"
29,0,"['Naan', 'Crumpet', 'Sweet Treats', 'Cake', 'Lemonade', 'Still Water', 'Fresh Fruit Juice', 'Tea', 'Coffee', 'Fresh Milk', 'Tinned Fruit', 'Gravy', 'Oil', 'Cous cous', 'Pickles']"
29,4339262672,"['Christmas Cards', 'Utensils', 'Pitta', 'Bananas', 'Flour']"
29,4331366880,"['Blu Ray', 'Utensils', 'Glasses', 'Cake', 'Fresh Fruit Juice', 'Coffee', 'Fresh Beef', 'Flour', 'Jam']"
29,0,"['Christmas Cards', 'Computer', 'Crumpet', 'Cake', 'Fresh Fruit Juice', 'Coffee', 'Fresh Milk', 'Fresh Pizza', 'Gravy', 'Oil', 'Olives', 'Icing Sugar']"
29,0,"['Christmas Cards', 'Crumpet', 'Cake', 'Fresh Pasta', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Soup', 'Flour']"
29,4301087520,"['Blu Ray', 'TV', 'Glasses', 'Fresh Fish', 'Tinned Fruit', 'Oil', 'Icing Sugar', 'Jam']"
29,4300813016,"['Christmas Cards', 'Pitta', 'Tea', 'Bananas', 'Fresh Pasta', 'Vinegar']"
29,4300633152,"['Blu Ray', 'Bagel', 'Pitta', 'Crumpet', 'Sweet Treats', 'Coffee', 'Oil', 'Jam']"
29,0,"['Croissant', 'Still Water', 'Tea', 'Fresh Fish']"
29,4303190496,"['TV', 'Computer', 'Utensils', 'Lemonade', 'Still Water', 'Fresh Fruit Juice', 'Tea', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Fresh Fish', 'Fresh Pasta', 'Fresh Flowers', 'Soup']"
29,4331371984,"['Croissant', 'Bananas', 'Fresh Milk', 'Eggs', 'Fresh Pizza', 'Fresh Flowers', 'Soup', 'Oil', 'Vinegar', 'Olives', 'Flour', 'Icing Sugar']"
30,4302323512,"['Glasses', 'Lemonade', 'Fresh Fish', 'Soup']"
30,4302348232,"['Bagel', 'Pitta', 'Sweet Treats', 'Sports and Energy', 'Still Water', 'Tea', 'Bananas', 'Fresh Milk', 'Eggs', 'Fresh Pasta', 'Cous cous', 'Vinegar', 'Icing Sugar']"
30,0,"['Naan', 'Crumpet', 'Cake', 'Fresh Fish', 'Soup', 'Tinned Fruit', 'Oil']"
30,4300547712,"['Glasses', 'Crumpet', 'Sweet Treats', 'Lemonade', 'Tea', 'Eggs', 'Fresh Pasta', 'Soup', 'Gravy', 'Jam']"
30,4331123416,"['Christmas Cards', 'Blu Ray', 'Computer', 'Pitta', 'Lemonade', 'Still Water', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Flour']"
30,0,"['Bagel', 'Crumpet', 'Lemonade', 'Still Water', 'Fresh Pasta']"
30,4303090032,"['Blu Ray', 'Computer', 'Fresh Fruit Juice', 'Coffee']"
30,4339033584,"['Croissant', 'Cake', 'Fresh Pasta']"
30,0,"['Blu Ray', 'Utensils', 'Crumpet', 'Cake', 'Lemonade', 'Still Water', 'Tea', 'Fresh Beef', 'Fresh Pasta', 'Fresh Pizza', 'Vinegar']"
30,0,"['Blu Ray', 'TV', 'Computer', 'Utensils', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Cous cous', 'Vinegar', 'Pickles', 'Icing Sugar']"
30,4300989576,"['Crumpet', 'Fresh Beef', 'Soup']"
30,0,"['TV', 'Computer', 'Utensils', 'Glasses', 'Pitta', 'Croissant', 'Cake', 'Coffee', 'Fresh Milk', 'Fresh Pasta', 'Fresh Flowers', 'Icing Sugar']"
30,4300835944,"['Croissant', 'Cake', 'Fresh Fruit Juice', 'Tea', 'Coffee']"
30,0,"['Blu Ray', 'TV', 'Glasses', 'Pitta', 'Sports and Energy', 'Fresh Pasta', 'Fresh Flowers', 'Vinegar']"
30,0,"['TV', 'Still Water', 'Coffee', 'Bananas', 'Fresh Pasta', 'Icing Sugar']"
30,0,"['Blu Ray', 'Computer', 'Bagel', 'Croissant', 'Crumpet', 'Cake', 'Still Water', 'Bananas', 'Fresh Flowers', 'Soup', 'Tinned Fruit', 'Jam']"
30,4339336256,"['Fresh Pasta', 'Fresh Pizza', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Soup', 'Olives']"
30,0,"['Christmas Cards', 'Utensils', 'Glasses', 'Bagel', 'Croissant', 'Lemonade', 'Coffee', 'Bananas', 'Eggs', 'Dried Fruit and Nuts', 'Cous cous', 'Vinegar', 'Flour', 'Jam']"
30,4301064960,"['Christmas Cards', 'Utensils', 'Croissant', 'Sweet Treats', 'Cake', 'Fresh Milk', 'Fresh Fish', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Olives']"
30,4300896664,"['Bagel', 'Bananas', 'Eggs', 'Fresh Fish', 'Olives', 'Pickles', 'Flour', 'Icing Sugar']"
30,4303320560,"['Blu Ray', 'Computer', 'Pitta', 'Naan', 'Croissant', 'Crumpet', 'Sweet Treats', 'Cake', 'Fresh Fish', 'Soup', 'Tinned Fruit', 'Gravy', 'Olives', 'Pickles', 'Icing Sugar']"
30,4302328176,"['Still Water', 'Olives']"
30,4302991800,"['Fresh Flowers', 'Dried Fruit and Nuts', 'Oil', 'Vinegar', 'Jam']"
30,0,"['TV', 'Utensils', 'Sweet Treats', 'Eggs', 'Fresh Pizza', 'Soup', 'Tinned Fruit', 'Gravy', 'Cous cous', 'Olives', 'Jam']"
30,4302636528,"['Blu Ray', 'TV', 'Naan', 'Crumpet', 'Sweet Treats', 'Fresh Pizza', 'Icing Sugar']"
30,0,"['TV', 'Utensils', 'Glasses', 'Fresh Flowers', 'Icing Sugar']"
30,4331171208,"['Utensils', 'Glasses', 'Naan', 'Eggs', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Cous cous']"
30,4339650432,"['Lemonade', 'Fresh Fruit Juice', 'Tea', 'Soup', 'Oil', 'Cous cous', 'Vinegar']"
30,0,"['Naan', 'Sweet Treats', 'Fresh Fruit Juice', 'Fresh Milk', 'Tinned Fruit']"
30,4330819880,"['Bagel', 'Naan', 'Croissant', 'Lemonade', 'Fresh Fruit Juice', 'Tea', 'Bananas', 'Fresh Pasta', 'Fresh Pizza']"
30,0,"['TV', 'Computer', 'Glasses', 'Lemonade', 'Tea', 'Fresh Milk', 'Eggs', 'Tinned Fruit']"
30,4300530392,"['Christmas Cards', 'Utensils', 'Still Water', 'Fresh Fruit Juice', 'Olives', 'Icing Sugar']"
30,4302957672,"['Still Water', 'Coffee', 'Dried Fruit and Nuts', 'Soup', 'Cous cous']"
30,0,"['Fresh Beef', 'Dried Fruit and Nuts', 'Soup', 'Cous cous', 'Vinegar', 'Pickles', 'Flour', 'Icing Sugar']"
30,0,"['Christmas Cards', 'Computer', 'Utensils', 'Naan', 'Fresh Fruit Juice', 'Coffee', 'Fresh Pasta', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Soup', 'Gravy', 'Oil', 'Vinegar']"
30,4339458560,"['Blu Ray', 'Computer', 'Glasses', 'Croissant', 'Sweet Treats', 'Sports and Energy', 'Fresh Milk', 'Pickles']"
30,4339478112,"['Pitta', 'Lemonade', 'Coffee', 'Eggs', 'Gravy', 'Flour']"
30,0,"['Coffee', 'Eggs', 'Fresh Pizza', 'Vinegar']"
30,0,"['Christmas Cards', 'Glasses', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Gravy', 'Vinegar', 'Flour']"
30,4339049248,"['Christmas Cards', 'Naan', 'Croissant', 'Coffee', 'Fresh Fish', 'Tinned Fruit', 'Gravy', 'Vinegar', 'Jam']"
30,4300740944,"['TV', 'Still Water', 'Fresh Milk', 'Fresh Pasta', 'Fresh Flowers', 'Olives', 'Jam']"
30,0,"['Lemonade', 'Eggs', 'Cous cous', 'Pickles', 'Flour']"
30,0,"['Pitta', 'Naan', 'Croissant', 'Crumpet', 'Still Water', 'Fresh Fruit Juice', 'Fresh Milk', 'Fresh Beef', 'Fresh Fish', 'Fresh Pizza']"
30,4302961912,"['Sports and Energy', 'Tea', 'Bananas', 'Fresh Flowers', 'Soup', 'Icing Sugar']"
30,0,"['Bagel', 'Crumpet', 'Fresh Fruit Juice', 'Bananas', 'Fresh Pasta', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Oil', 'Vinegar', 'Olives']"
30,0,"['Christmas Cards', 'Blu Ray', 'TV', 'Glasses', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Vinegar', 'Olives', 'Flour', 'Jam']"
30,4331217552,"['Computer', 'Glasses', 'Pitta', 'Sweet Treats', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Fresh Flowers', 'Pickles']"
30,4302495184,"['Bagel', 'Naan', 'Crumpet', 'Fresh Beef', 'Fresh Flowers', 'Tinned Fruit', 'Olives', 'Flour', 'Icing Sugar', 'Jam']"
30,0,"['Bagel', 'Croissant', 'Crumpet', 'Fresh Fruit Juice', 'Fresh Flowers', 'Gravy', 'Cous cous', 'Flour']"
30,0,"['Naan', 'Cake', 'Sports and Energy', 'Fresh Beef', 'Dried Fruit and Nuts']"
30,0,"['Glasses', 'Cake', 'Still Water', 'Dried Fruit and Nuts', 'Icing Sugar']"
30,4300874816,"['Naan', 'Cake', 'Soup', 'Vinegar', 'Pickles', 'Flour']"
30,0,"['Christmas Cards', 'Blu Ray', 'Lemonade', 'Fresh Fruit Juice', 'Bananas', 'Fresh Fish', 'Gravy', 'Oil', 'Pickles', 'Icing Sugar', 'Jam']"
30,4331166248,"['Christmas Cards', 'Computer', 'Glasses', 'Soup', 'Oil', 'Vinegar', 'Flour']"
30,0,"['Fresh Flowers', 'Dried Fruit and Nuts', 'Soup', 'Gravy', 'Oil', 'Cous cous', 'Olives']"
30,4330893896,"['Christmas Cards', 'Blu Ray', 'Sports and Energy', 'Eggs', 'Fresh Beef', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Vinegar', 'Olives', 'Pickles', 'Flour', 'Icing Sugar', 'Jam']"
